code,name
600343,航天动力
600345,长江通信
600346,恒力股份
600348,阳泉煤业
600350,山东高速
600351,亚宝药业
600352,浙江龙盛
600353,旭光股份
600354,敦煌种业
600355,精伦电子
600356,恒丰纸业
600357,承德钒钛
600358,国旅联合
600359,新农开发
600360,华微电子
600361,华联综超
600362,江西铜业
600363,联创光电
600365,通葡股份
600366,宁波韵升
600367,红星发展
600368,五洲交通
600369,西南证券
600370,三房巷
600371,万向德农
600372,中航电子
600373,中文传媒
600375,华菱星马
600376,首开股份
600377,宁沪高速
600378,天科股份
600379,宝光股份
600380,健康元
600381,青海春天
600382,广东明珠
600383,金地集团
600386,北巴传媒
600387,海越股份
600388,龙净环保
600389,江山股份
600390,五矿资本
600391,航发科技
600393,粤泰股份
600395,盘江股份
600396,金山股份
600397,安源煤业
600398,海澜之家
600399,抚顺特钢
600400,红豆股份
600401,*ST海润
600403,*ST大有
600405,动力源
600406,国电南瑞
600408,安泰集团
600409,三友化工
600410,华胜天成
600415,小商品城
600416,湘电股份
600418,江淮汽车
600419,天润乳业
600420,现代制药
600421,仰帆控股
600422,昆药集团
600423,*ST柳化
600425,*ST青松
600426,华鲁恒升
600428,中远海特
600429,三元股份
600432,*ST吉恩
600433,冠豪高新
600435,北方导航
600436,片仔癀
600438,通威股份
600439,瑞贝卡
600444,国机通用
600446,金证股份
600448,华纺股份
600449,宁夏建材
600452,涪陵电力
600455,博通股份
600456,宝钛股份
600458,时代新材
600459,贵研铂业
600460,士兰微
600461,洪城水业
600462,九有股份
600463,空港股份
600466,蓝光发展
600467,好当家
600468,百利电气
600469,风神股份
600470,六国化工
600475,华光股份
600476,湘邮科技
600477,杭萧钢构
600478,科力远
600479,千金药业
600480,凌云股份
600481,双良节能
600482,中国动力
600483,福能股份
600485,信威集团
600486,扬农化工
600487,亨通光电
600488,天药股份
600489,中金黄金
600490,鹏欣资源
600491,龙元建设
600493,凤竹纺织
600495,晋西车轴
600496,精工钢构
600497,驰宏锌锗
600498,烽火通信
600499,科达洁能
600500,中化国际
600501,航天晨光
600502,安徽水利
600503,华丽家族
600505,西昌电力
600506,香梨股份
600507,方大特钢
600508,上海能源
600509,天富能源
600510,黑牡丹
600511,国药股份
600512,腾达建设
600513,联环药业
600515,海航基础
600516,方大炭素
600517,置信电气
600518,康美药业
600519,贵州茅台
600520,文一科技
600521,华海药业
600522,中天科技
600523,贵航股份
600525,长园集团
600526,菲达环保
600527,江南高纤
600528,中铁工业
600529,山东药玻
600530,交大昂立
600531,豫光金铅
600532,宏达矿业
600533,栖霞建设
600535,天士力
600536,中国软件
600537,亿晶光电
600538,国发股份
600539,狮头股份
600540,*ST新赛
600543,莫高股份
600545,卓郎智能
600546,山煤国际
600547,山东黄金
600548,深高速
600549,厦门钨业
600550,保变电气
600551,时代出版
600552,凯盛科技
600553,太行水泥
600555,海航创新
600556,ST慧球
600557,康缘药业
600558,大西洋
600559,老白干酒
600560,金自天正
600561,江西长运
600562,国睿科技
600563,法拉电子
600565,迪马股份
600566,济川药业
600567,山鹰纸业
600568,中珠医疗
600569,安阳钢铁
600570,恒生电子
600571,信雅达
600572,康恩贝
600573,惠泉啤酒
600575,皖江物流
600576,祥源文化
600577,精达股份
600578,京能电力
600579,天华院
600580,卧龙电气
600581,八一钢铁
600582,天地科技
600583,海油工程
600584,长电科技
600585,海螺水泥
600586,金晶科技
600587,新华医疗
600588,用友网络
600589,广东榕泰
600590,泰豪科技
600592,龙溪股份
600593,大连圣亚
600594,益佰制药
600595,中孚实业
600596,新安股份
600597,光明乳业
600598,北大荒
600599,熊猫金控
600600,青岛啤酒
600601,方正科技
600602,云赛智联
600603,广汇物流
600604,市北高新
600605,汇通能源
600606,绿地控股
600607,上实医药
600608,*ST沪科
600609,金杯汽车
600610,中毅达
600611,大众交通
600612,老凤祥
600613,神奇制药
600614,鹏起科技
600615,丰华股份
600616,金枫酒业
600617,国新能源
600618,氯碱化工
600619,海立股份
600620,天宸股份
600621,华鑫股份
600622,光大嘉宝
600623,华谊集团
600624,复旦复华
600625,PT水仙
600626,申达股份
600628,新世界
600629,华建集团
600630,龙头股份
600631,百联股份
600633,浙数文化
600634,富控互动
600635,大众公用
600636,*ST爱富
600637,东方明珠
600638,新黄浦
600639,浦东金桥
600640,号百控股
600641,万业企业
600642,申能股份
600643,爱建集团
600644,乐山电力
600645,中源协和
600647,同达创业
600648,外高桥
600649,城投控股
600650,锦江投资
600651,飞乐音响
600652,游久游戏
600653,申华控股
600654,*ST中安
600655,豫园股份
600656,退市博元
600657,信达地产
600658,电子城
600660,福耀玻璃
600662,强生控股
600663,陆家嘴
600664,哈药股份
600665,天地源
600666,奥瑞德
600667,太极实业
600668,尖峰集团
600670,*ST斯达
600671,天目药业
600673,东阳光科
600674,川投能源
600675,中华企业
600676,交运股份
600677,航天通信
600678,四川金顶
600680,*ST上普
600681,百川能源
600682,南京新百
600683,京投发展
600684,珠江实业
600685,中船防务
600686,金龙汽车
600687,刚泰控股
600688,上海石化
600689,上海三毛
600690,青岛海尔
600691,阳煤化工
600692,亚通股份
600693,东百集团
600694,大商股份
600695,绿庭投资
600696,*ST匹凸
600697,欧亚集团
600698,湖南天雁
600699,均胜电子
600700,*ST数码
600701,工大高新
600702,沱牌舍得
600703,三安光电
600704,物产中大
600705,中航资本
600706,曲江文旅
600707,彩虹股份
600708,光明地产
600709,ST生态
600710,ST常林
600711,盛屯矿业
600712,南宁百货
600713,南京医药
600714,金瑞矿业
600714,金瑞矿业
600715,文投控股
600716,凤凰股份
600717,天津港
600718,东软集团
600719,大连热电
600720,祁连山
600721,百花村
600722,金牛化工
600723,首商股份
600724,宁波富达
600725,ST云维
600726,华电能源
600727,鲁北化工
600728,佳都科技
600729,重庆百货
600730,中国高科
600731,湖南海利
600732,ST新梅
600733,S*ST前锋
600734,实达集团
600735,新华锦
600736,苏州高新
600737,中粮糖业
600738,兰州民百
600739,辽宁成大
600740,山西焦化
600741,华域汽车
600742,一汽富维
600743,华远地产
600744,华银电力
600745,闻泰科技
600746,江苏索普
600747,*ST大控
600748,上实发展
600749,西藏旅游
600750,江中药业
600751,天海投资
600752,*ST哈慈
600753,东方银星
600754,锦江股份
600755,厦门国贸
600756,浪潮软件
600757,长江传媒
600758,红阳能源
600759,洲际油气
600760,中航黑豹
600761,安徽合力
600763,通策医疗
600764,中电广通
600765,中航重机
600767,*ST运盛
600768,宁波富邦
600769,祥龙电业
600770,综艺股份
600771,广誉远
600773,西藏城投
600774,汉商集团
600775,南京熊猫
600776,东方通信
600777,新潮能源
600778,友好集团
600779,水井坊
600780,通宝能源
600781,辅仁药业
600782,新钢股份
600783,鲁信创投
600784,鲁银投资
600785,新华百货
600787,中储股份
600788,*ST达曼
600789,鲁抗医药
600790,轻纺城
600791,京能置业
600792,云煤能源
600793,宜宾纸业
600794,保税科技
600795,国电电力
600796,钱江生化
600797,浙大网新
600798,宁波海运
600800,天津磁卡
600801,华新水泥
600802,福建水泥
600803,新奥股份
600804,鹏博士
600805,悦达投资
600806,*ST昆机
600807,天业股份
600808,马钢股份
600809,山西汾酒
600810,神马股份
600811,东方集团
600812,华北制药
600813,ST鞍一工
600814,杭州解百
600815,*ST厦工
600816,安信信托
600817,*ST宏盛
600819,耀皮玻璃
600820,隧道股份
600821,津劝业
600822,上海物贸
600823,世茂股份
600824,益民集团
600825,新华传媒
600826,兰生股份
600827,百联股份
600828,茂业商业
600829,人民同泰
600830,香溢融通
600831,广电网络
600832,东方明珠
600833,第一医药
600834,申通地铁
600835,上海机电
600836,界龙实业
600837,海通证券
600838,上海九百
600839,四川长虹
600841,上柴股份
600843,上工申贝
600844,*ST丹科
600845,宝信软件
600846,同济科技
600847,*ST万里
600848,上海临港
600849,上药转换
600850,华东电脑
600851,海欣股份
600852,*ST中川
600853,龙建股份
600854,春兰股份
600855,航天长峰
600856,中天能源
600857,宁波中百
600858,银座股份
600859,王府井
600860,*ST京城
600861,北京城乡
600862,中航高科
600863,内蒙华电
600864,哈投股份
600865,百大集团
600866,星湖科技
600867,通化东宝
600868,梅雁吉祥
600869,智慧能源
600870,厦华电子
600871,石化油服
600872,中炬高新
600873,梅花生物
600874,创业环保
600875,东方电气
600876,洛阳玻璃
600877,*ST嘉陵
600879,航天电子
600880,博瑞传播
600881,亚泰集团
600882,广泽股份
600883,博闻科技
600884,杉杉股份
600885,宏发股份
600886,国投电力
600887,伊利股份
600888,新疆众和
600889,南京化纤
600890,中房股份
600891,秋林集团
600892,大晟文化
600893,航发动力
600894,广日股份
600895,张江高科
600896,览海投资
600897,厦门空港
600898,国美通讯
600899,*ST信联
600900,长江电力
600903,贵州燃气
600917,重庆燃气
600933,爱柯迪
600958,东方证券
600959,江苏有线
600960,渤海活塞
600961,株冶集团
600962,国投中鲁
600963,岳阳林纸
600965,福成股份
600966,博汇纸业
600967,内蒙一机
600969,郴电国际
600970,中材国际
600971,恒源煤电
600973,宝胜股份
600975,新五丰
600976,健民集团
600978,宜华生活
600979,广安爱众
600980,北矿科技
600981,汇鸿集团
600982,宁波热电
600983,惠而浦
600984,建设机械
600985,雷鸣科化
600986,科达股份
600987,航民股份
600990,四创电子
600991,广汽长丰
600992,贵绳股份
600993,马应龙
600995,文山电力
600997,开滦股份
600998,九州通
600999,招商证券
601000,唐山港
601001,大同煤业
601002,晋亿实业
601003,柳钢股份
601005,*ST重钢
601006,大秦铁路
601007,金陵饭店
601008,连云港
601009,南京银行
601010,文峰股份
601011,宝泰隆
601012,隆基股份
601015,陕西黑猫
601016,节能风电
601018,宁波港
601019,山东出版
601021,春秋航空
601028,玉龙股份
601038,一拖股份
601058,赛轮金宇
601088,中国神华
601098,中南传媒
601099,太平洋
601100,恒立液压
601101,昊华能源
601106,*ST一重
601107,四川成渝
601108,财通证券
601111,中国国航
601113,华鼎股份
601116,三江购物
601117,中国化学
601118,海南橡胶
601126,四方股份
601137,博威合金
601139,深圳燃气
601158,重庆水务
601166,兴业银行
601168,西部矿业
601169,北京银行
601177,杭齿前进
601179,中国西电
601186,中国铁建
601188,龙江交通
601198,东兴证券
601199,江南水务
601208,东材科技
601216,君正集团
601218,吉鑫科技
601222,林洋能源
601225,陕西煤业
601226,华电重工
601231,环旭电子
601233,桐昆股份
601238,广汽集团
601258,庞大集团
601268,*ST二重
601288,农业银行
601299,中国北车
601311,骆驼股份
601313,江南嘉捷
601318,中国平安
601328,交通银行
601333,广深铁路
601336,新华保险
601339,百隆东方
601369,陕鼓动力
601377,兴业证券
601390,中国中铁
601398,工商银行
601515,东风股份
601518,吉林高速
601519,*ST智慧
601555,东吴证券
601558,*ST锐电
601566,九牧王
601567,三星医疗
601579,会稽山
601588,北辰实业
601599,鹿港文化
601600,中国铝业
601601,中国太保
601607,上海医药
601608,中信重工
601616,广电电气
601618,中国中冶
601628,中国人寿
601633,长城汽车
601636,旗滨集团
601666,平煤股份
601668,中国建筑
601669,中国电建
601677,明泰铝业
601678,滨化股份
601688,华泰证券
601689,拓普集团
601699,潞安环能
601700,风范股份
601717,郑煤机
601718,际华集团
601727,上海电气
601766,中国中车
601777,力帆股份
601788,光大证券
601789,宁波建工
601798,蓝科高新
601799,星宇股份
601800,中国交建
601801,皖新传媒
601808,中海油服
601818,光大银行
601857,中国石油
601866,中远海发
601872,招商轮船
601877,正泰电器
601880,大连港
601886,江河集团
601888,中国国旅
601890,亚星锚链
601898,中煤能源
601899,紫金矿业
601901,方正证券
601908,京运通
601918,新集能源
601919,中远海控
601928,凤凰传媒
601929,吉视传媒
601933,永辉超市
601939,建设银行
601958,金钼股份
601965,中国汽研
601969,海南矿业
601988,中国银行
601989,中国重工
601991,大唐发电
601992,金隅股份
601996,丰林集团
601998,中信银行
601999,出版传媒
603000,人民网
603001,奥康国际
603002,宏昌电子
603003,龙宇燃油
603005,晶方科技
603006,联明股份
603008,喜临门
603009,北特科技
603010,万盛股份
603011,合锻智能
603012,创力集团
603015,弘讯科技
603017,中衡设计
603018,中设集团
603019,中科曙光
603020,爱普股份
603021,山东华鹏
603022,新通联
603023,威帝股份
603025,大豪科技
603026,石大胜华
603030,全筑股份
603076,乐惠国际
603077,和邦生物
603083,剑桥科技
603088,宁波精达
603099,长白山
603100,川仪股份
603103,横店影视
603108,润达医疗
603110,东方材料
603111,康尼机电
603116,红蜻蜓
603118,共进股份
603123,翠微股份
603126,中材节能
603128,华贸物流
603158,腾龙股份
603166,福达股份
603167,渤海轮渡
603168,莎普爱思
603169,兰石重装
603188,亚邦股份
603198,迎驾贡酒
603199,九华旅游
603222,济民制药
603227,雪峰科技
603260,合盛硅业
603268,松发股份
603278,大业股份
603288,海天味业
603289,泰瑞机器
603300,华铁科技
603306,华懋科技
603308,应流股份
603309,维力医疗
603311,金海环境
603315,福鞍股份
603318,派思股份
603328,依顿电子
603333,明星电缆
603338,浙江鼎力
603355,莱克电气
603365,水星家纺
603366,日出东方
603368,柳州医药
603369,今世缘
603396,金辰股份
603456,九洲药业
603466,风语筑
603499,翔港科技
603507,振江股份
603518,维格娜丝
603519,立霸股份
603555,贵人鸟
603558,健盛集团
603566,普莱柯
603567,珍宝岛
603568,伟明环保
603588,高能环境
603598,引力传媒
603599,广信股份
603600,永艺股份
603601,再升科技
603605,珀莱雅
603606,东方电缆
603607,京华激光
603609,禾丰牧业
603611,诺力股份
603618,杭电股份
603619,中曼石油
603636,南威软件
603659,璞泰来
603661,恒林股份
603669,灵康药业
603678,火炬电子
603683,晶华新材
603685,晨丰科技
603686,龙马环卫
603688,石英股份
603698,航天工程
603699,纽威股份
603703,盛洋科技
603711,香飘飘
603718,海利生物
603722,阿科力
603729,龙韵股份
603766,隆鑫通用
603788,宁波高发
603789,星光农机
603806,福斯特
603808,歌力思
603809,豪能股份
603818,曲美家居
603828,柯利达
603829,洛凯股份
603848,好太太
603856,东宏股份
603869,北部湾旅
603883,老百姓
603885,吉祥航空
603889,新澳股份
603898,好莱客
603901,永创智能
603912,佳力图
603916,苏博特
603917,合力科技
603918,金桥信息
603922,金鸿顺
603937,丽岛新材
603939,益丰药房
603968,醋化股份
603969,银龙股份
603970,中农立华
603988,中电电机
603989,艾华集团
603997,继峰股份
603998,方盛制药
900901,云赛Ｂ股
900902,市北B股
900903,大众Ｂ股
900904,神奇B股
900905,老凤祥Ｂ
900906,中毅达B
900907,鹏起Ｂ股
900908,氯碱Ｂ股
900909,华谊B股
900910,海立Ｂ股
900911,金桥Ｂ股
900912,外高Ｂ股
900913,国新B股
900914,锦投Ｂ股
900915,中路Ｂ股
900916,凤凰B股
900917,海欣Ｂ股
900918,耀皮Ｂ股
900919,绿庭B股
900920,上柴Ｂ股
900921,*ST丹科B
900922,三毛B股
900923,百联Ｂ股
900924,上工Ｂ股
900925,机电Ｂ股
900926,宝信Ｂ
900927,物贸Ｂ股
900928,临港B股
900929,锦旅Ｂ股
900930,*ST沪普B
900932,陆家Ｂ股
900933,华新Ｂ股
900934,锦江Ｂ股
900935,阳晨Ｂ股
900936,鄂资Ｂ股
900937,华电Ｂ股
900938,天海B
900939,汇丽B
900940,大名城B
900941,东信Ｂ股
900942,黄山Ｂ股
900943,开开Ｂ股
900945,海控Ｂ股
900946,天雁B股
900947,振华Ｂ股
900948,伊泰Ｂ股
900951,*ST大化B
900952,锦港Ｂ股
900953,凯马Ｂ
900955,海创B股
900956,东贝Ｂ股
900957,凌云Ｂ股
